"","value","anomaly"
"2134",-7.56816158117309,"0"
"2135",-6.85284481449256,"0"
"2136",-6.93256495735386,"0"
"2137",-20.6597787702356,"1"
"2138",-6.27322359702479,"0"
"2139",-5.30873012901141,"0"
"2140",-5.20030285463496,"0"
"2141",-5.84510518608653,"0"
"2142",-6.13852452899259,"0"
"2143",-6.11732573227527,"0"
"2144",-6.14700496208798,"0"
"2145",-5.6922726217751,"0"
"2146",-5.06582317476397,"0"
"2147",-5.09920324440615,"0"
"2148",-5.63673196849447,"0"
"2149",-5.55544355937509,"0"
"2150",-5.73537054839206,"0"
"2151",-5.80096388474357,"0"
"2152",-5.21602947378925,"0"
"2153",-5.39990534458071,"0"
"2154",-6.01106089719834,"0"
"2155",-5.90941185019478,"0"
"2156",-5.77623508141013,"0"
"2157",-5.87979274967964,"0"
"2158",-5.48293369872989,"0"
"2159",-5.18427882389652,"0"
"2160",-5.47869644001651,"0"
"2161",-5.08155826858365,"0"
"2162",-4.23379247660035,"0"
"2163",-3.67012737875111,"0"
"2164",-3.23820382084475,"0"
"2165",-3.22345551062191,"0"
"2166",-3.32497329499497,"0"
"2167",-3.5616722340273,"0"
"2168",-4.00699436513509,"0"
"2169",-3.99054283990689,"0"
"2170",-4.00201168476563,"0"
"2171",-4.33586801597416,"0"
"2172",-4.55141325033775,"0"
"2173",-4.63660731919936,"0"
"2174",-3.93363958688843,"0"
"2175",-3.46827998012354,"0"
"2176",-3.97210114501307,"0"
"2177",-4.30152924108531,"0"
"2178",-4.02795607869365,"0"
"2179",-4.15919341364531,"0"
"2180",-4.86621397521455,"0"
"2181",-5.59152416144366,"0"
"2182",-5.84960188337811,"0"
"2183",-5.59452005605836,"0"
"2184",-5.16495157233127,"0"
"2185",-5.16773598201735,"0"
"2186",-5.5279511536471,"0"
"2187",-5.28039003634075,"0"
"2188",-5.44097078957338,"0"
"2189",-6.50677287533231,"0"
"2190",-6.71839741528447,"0"
"2191",-6.38331797950358,"0"
"2192",-6.34031663945845,"0"
"2193",-6.43769515882641,"0"
"2194",-6.86252216075039,"0"
"2195",-7.1499022516883,"0"
"2196",-6.58215011507434,"0"
"2197",-6.53160490723147,"0"
"2198",-7.02186772913892,"0"
"2199",-7.36444537910702,"0"
"2200",-7.38793224243943,"0"
"2201",-6.82174182086647,"0"
"2202",-6.83864872525303,"0"
"2203",-7.94658057873761,"0"
"2204",-8.18594321604965,"0"
"2205",-8.11027622912428,"0"
"2206",-8.642773392088,"0"
"2207",-9.15535354705866,"0"
"2208",-9.54553811204574,"0"
"2209",-9.78359692994223,"0"
"2210",-9.67910311205034,"0"
"2211",-10.12655513017,"0"
"2212",-11.0157622228733,"0"
"2213",-10.6349557338816,"0"
"2214",-9.81582875710181,"0"
"2215",-9.59533068272158,"0"
"2216",-9.55311618902005,"0"
"2217",-9.99311664320906,"0"
"2218",-10.3227178047429,"0"
"2219",-9.82360284514713,"0"
"2220",-8.71451349648856,"0"
"2221",-8.01820125039272,"0"
"2222",-7.92639417883579,"0"
"2223",-8.08772308027015,"0"
"2224",-8.01801397238101,"0"
"2225",-7.24812865226855,"0"
"2226",-6.34971114246811,"0"
"2227",-6.34990987893416,"0"
"2228",-6.27615599311963,"0"
"2229",-5.88590163019943,"0"
"2230",-6.29459835344154,"0"
"2231",-6.50908680012602,"0"
"2232",-5.97468469013714,"0"
"2233",-5.6690364280941,"0"
"2234",-5.05675316334355,"0"
"2235",-4.37179251913046,"0"
"2236",-4.5292383569018,"0"
"2237",-4.92498258496835,"0"
"2238",-5.13224218203722,"0"
"2239",-5.34324637324504,"0"
"2240",-5.91555842343602,"0"
"2241",-6.18866553071595,"0"
"2242",-18.9703089916455,"1"
"2243",-5.67828156632084,"0"
"2244",-5.55350021443697,"0"
"2245",-5.73443647909466,"0"
"2246",-5.53921493301019,"0"
"2247",-5.10558515867421,"0"
"2248",-5.15362795809915,"0"
"2249",-5.29751951692211,"0"
"2250",-5.25119024216104,"0"
"2251",-5.16260792131795,"0"
"2252",-5.36589471701832,"0"
"2253",-5.71128475492169,"0"
"2254",-5.69898457729963,"0"
"2255",-6.51534624589034,"0"
"2256",-7.4887366715003,"0"
"2257",-7.01835019522687,"0"
"2258",-6.33223703384795,"0"
"2259",-6.55780381556592,"0"
"2260",-6.76832167950593,"0"
"2261",-6.87619585685905,"0"
"2262",-6.94996957440797,"0"
"2263",-6.79576433206054,"0"
"2264",-6.4768418917663,"0"
"2265",-6.61702588671205,"0"
"2266",-7.34352100903439,"0"
"2267",-7.70613390162286,"0"
"2268",-7.82885138905572,"0"
"2269",-8.14311781165782,"0"
"2270",-7.99672353798765,"0"
"2271",-8.47290114505219,"0"
"2272",-9.0002143179985,"0"
"2273",-8.5444226110973,"0"
"2274",-8.83035813557984,"0"
"2275",-9.67203879195801,"0"
"2276",-10.3382340759072,"0"
"2277",-11.0124102935659,"0"
"2278",-10.6766268364473,"0"
"2279",-10.1746272257847,"0"
"2280",-10.598120060995,"0"
"2281",-10.8504019033902,"0"
"2282",-11.329272958812,"0"
"2283",-12.3485088366328,"0"
"2284",-23.3334626474498,"1"
"2285",-11.6392236716881,"0"
"2286",-12.0492258794488,"0"
"2287",-12.2122495546769,"0"
"2288",-11.8693793341885,"0"
"2289",-11.9015140174984,"0"
"2290",-12.1796371219707,"0"
"2291",-12.4066815124139,"0"
"2292",-12.4548680889238,"0"
"2293",-12.1941104997104,"0"
"2294",-12.1247536531288,"0"
"2295",-11.9505279943773,"0"
"2296",-11.9111596735574,"0"
"2297",-12.1718126778663,"0"
"2298",-12.4299046061653,"0"
"2299",-12.9748568874894,"0"
"2300",-13.1311579406837,"0"
"2301",-12.9595718467766,"0"
"2302",-12.8566806675285,"0"
"2303",-13.0936074592217,"0"
"2304",-13.5316066113911,"0"
"2305",-13.479382817809,"0"
"2306",-13.3870401042307,"0"
"2307",-13.0829851645176,"0"
"2308",-12.8946575967701,"0"
"2309",-13.1080474367638,"0"
"2310",-13.1084816353368,"0"
"2311",-13.2350498733043,"0"
"2312",-6.4561886492766,"1"
"2313",-14.2547268941554,"0"
"2314",-13.514308989982,"0"
"2315",-12.9228462315974,"0"
"2316",-12.8620845709787,"0"
"2317",-13.406698711622,"0"
"2318",-14.12641591617,"0"
"2319",-14.0372527470068,"0"
"2320",-13.807115004451,"0"
"2321",-13.7888242414534,"0"
"2322",-13.6071581164196,"0"
"2323",-14.0061324333773,"0"
"2324",-14.3675751828809,"0"
"2325",-14.1324231844348,"0"
"2326",-13.5880795651003,"0"
"2327",-12.8804396861104,"0"
"2328",-12.3746041507984,"0"
"2329",-12.104182597801,"0"
"2330",-11.9703932682476,"0"
"2331",-12.3363968243693,"0"
"2332",-12.7660896396039,"0"
"2333",-12.5580940367466,"0"
"2334",-12.1874902133892,"0"
"2335",-12.3274103770948,"0"
"2336",-12.1243387267088,"0"
"2337",-11.421792181085,"0"
"2338",-10.9715162804328,"0"
"2339",-10.8500052356625,"0"
"2340",-10.8833247121908,"0"
"2341",-10.8773551847296,"0"
"2342",-10.57494956726,"0"
"2343",-10.2099437656094,"0"
"2344",-10.3610887921546,"0"
"2345",-10.7529889645808,"0"
"2346",-10.9819072858597,"0"
"2347",-10.7920062633241,"0"
"2348",-10.0513635845191,"0"
"2349",-9.46625996721203,"0"
"2350",-9.61607987193648,"0"
"2351",-9.6291533314632,"0"
"2352",-9.83362694710245,"0"
"2353",-10.0050486335148,"0"
"2354",-9.66094872730925,"0"
"2355",-9.79045081119859,"0"
"2356",-9.69218803713131,"0"
"2357",-9.05378446379976,"0"
"2358",-9.3378025070285,"0"
"2359",-9.55574769465093,"0"
"2360",-9.33234582384735,"0"
"2361",-9.23922816465801,"0"
"2362",-9.55592173214481,"0"
"2363",-10.0100831962892,"0"
"2364",-9.62931815070604,"0"
"2365",-9.24527433750039,"0"
"2366",-9.1486823602468,"0"
"2367",-9.25196268803206,"0"
"2368",-9.79112132856606,"0"
"2369",-10.2713090048834,"0"
"2370",-10.6448674755598,"0"
"2371",-10.7776667218934,"0"
"2372",-11.3401957449714,"0"
"2373",-12.3556385400876,"0"
"2374",-12.6828485734386,"0"
"2375",-12.6693108808625,"0"
"2376",-12.2654877673749,"0"
"2377",-11.9849504871253,"0"
"2378",-11.8622753229693,"0"
"2379",-11.6895831388176,"0"
"2380",-11.6464890847599,"0"
"2381",-11.7749523024811,"0"
"2382",-12.1100614119638,"0"
"2383",-12.3999067425537,"0"
"2384",-12.6198074821848,"0"
"2385",-12.9840965292145,"0"
"2386",-13.2228235305864,"0"
"2387",-13.7914271379476,"0"
"2388",-14.1509778097851,"0"
"2389",-14.0863266743374,"0"
"2390",-13.6109222611928,"0"
"2391",-12.5680501634438,"0"
"2392",-12.823076341857,"0"
"2393",-13.6982653249633,"0"
"2394",-13.4499987956074,"0"
"2395",-13.0137023496766,"0"
"2396",-12.4894630276531,"0"
"2397",-11.587056522776,"0"
"2398",-11.4598545840207,"0"
"2399",-11.9836855402651,"0"
"2400",-12.1006100913724,"0"
"2401",-11.8591188858982,"0"
"2402",-11.55739299946,"0"
"2403",-11.2633571661378,"0"
"2404",-10.7468547086983,"0"
"2405",-10.420746929817,"0"
"2406",-10.4606674361668,"0"
"2407",-19.4829452699164,"1"
"2408",-10.6762109338719,"0"
"2409",-10.7896695275181,"0"
"2410",-11.3504460524968,"0"
"2411",-11.2251191435471,"0"
"2412",-10.8164524944526,"0"
"2413",-11.2954233594704,"0"
"2414",-11.6568244264498,"0"
"2415",-12.1403136176645,"0"
"2416",-12.6873690145164,"0"
"2417",-12.1246723087011,"0"
"2418",-11.2097439048252,"0"
"2419",-11.0765501802707,"0"
"2420",-11.6952132146719,"0"
"2421",-12.186153606521,"0"
"2422",-11.8593381919156,"0"
"2423",-26.5206263983619,"1"
"2424",-12.2257576851849,"0"
"2425",-12.4264321683994,"0"
"2426",-12.8492696846315,"0"
"2427",-13.4859927902648,"0"
"2428",-13.8630261574524,"0"
"2429",-13.7270818358132,"0"
"2430",-13.9458454558178,"0"
"2431",-14.4202005410607,"0"
"2432",-14.7568261727442,"0"
"2433",-15.5401897113372,"0"
"2434",-16.2869125429012,"0"
"2435",-16.2083909545917,"0"
"2436",-16.1507470561096,"0"
"2437",-16.2896776027704,"0"
"2438",-16.0244460678184,"0"
"2439",-16.2980617479287,"0"
"2440",-17.0111369328872,"0"
"2441",-17.7345302600061,"0"
"2442",-18.3835888308502,"0"
"2443",-17.9116276682541,"0"
"2444",-16.7600392072459,"0"
"2445",-16.2690319592207,"0"
"2446",-16.7111593879046,"0"
"2447",-16.8866898628699,"0"
"2448",-16.9258984457495,"0"
"2449",-16.3680363395908,"0"
"2450",-15.412297150138,"0"
"2451",-15.2750644014349,"0"
"2452",-15.3785645918831,"0"
"2453",-15.3935298239534,"0"
"2454",-15.6654901476269,"0"
"2455",-15.2056266806014,"0"
"2456",-14.5596269455127,"0"
"2457",-14.6963852074527,"0"
"2458",-15.021932186116,"0"
"2459",-14.9932884155246,"0"
"2460",-14.5990176041265,"0"
"2461",-14.2314498153518,"0"
"2462",-14.1816582271289,"0"
"2463",-14.6320534524989,"0"
"2464",-15.2488693229151,"0"
"2465",-15.0563258355834,"0"
"2466",-14.3055329600515,"0"
"2467",-22.552277836734,"1"
"2468",-13.705003759506,"0"
"2469",-13.5250510187561,"0"
"2470",-13.5457678187834,"0"
"2471",-14.1951233591919,"0"
"2472",-13.9622010154441,"0"
"2473",-13.6055478332889,"0"
"2474",-13.7650710007695,"0"
"2475",-13.9499418657491,"0"
"2476",-14.8863803770792,"0"
"2477",-15.9788517222478,"0"
"2478",-15.8015406735035,"0"
"2479",-15.5620425610111,"0"
"2480",-15.7499238293347,"0"
"2481",-15.7755205053564,"0"
"2482",-15.8554240704278,"0"
"2483",-15.5551703151113,"0"
"2484",-15.4811176497495,"0"
"2485",-16.1861311151027,"0"
"2486",-16.6701603263261,"0"
"2487",-32.3277935433927,"1"
"2488",-17.2581381161826,"0"
"2489",-17.7185412943457,"0"
"2490",-17.898447086821,"0"
"2491",-17.417762081537,"0"
"2492",-16.7965207611845,"0"
"2493",-16.3529954809768,"0"
"2494",-15.8676246191952,"0"
"2495",-15.9920186467771,"0"
"2496",-16.4279441298526,"0"
"2497",-16.3563743886616,"0"
"2498",-16.7579109119909,"0"
"2499",-17.0185741566062,"0"
"2500",-16.8712744144908,"0"
"2501",-17.1912314926104,"0"
"2502",-17.4950628318332,"0"
"2503",-17.7520257374359,"0"
"2504",-17.7803073186381,"0"
"2505",-17.565444756457,"0"
"2506",-17.5777342752074,"0"
"2507",-17.664862238525,"0"
"2508",-17.2013922655032,"0"
"2509",-16.9479228288604,"0"
"2510",-17.0478220117402,"0"
"2511",-16.424508937772,"0"
"2512",-16.1120654435762,"0"
"2513",-16.2711750681475,"0"
"2514",-15.9894333071657,"0"
"2515",-15.734061868671,"0"
"2516",-15.436961180541,"0"
"2517",-14.9562603406609,"0"
"2518",-14.784755383151,"0"
"2519",-14.6114894128843,"0"
"2520",-15.3963839563834,"0"
"2521",-16.461300268335,"0"
"2522",-16.4256206068578,"0"
"2523",-16.3621460862609,"0"
"2524",-16.4806657534738,"0"
"2525",-15.8915122187301,"0"
"2526",-15.5185335757478,"0"
"2527",-16.1697846805658,"0"
"2528",-16.4400575325514,"0"
"2529",-16.213391306162,"0"
"2530",-16.3859441020778,"0"
"2531",-16.3426941152363,"0"
"2532",-16.0067859101654,"0"
"2533",-15.7435584690875,"0"
"2534",-15.6218175734804,"0"
"2535",-15.832371832784,"0"
"2536",-16.1364333095141,"0"
"2537",-16.1646690898146,"0"
"2538",-15.6932200653058,"0"
"2539",-15.5254671014521,"0"
"2540",-15.4055378935671,"0"
"2541",-14.9760550510359,"0"
"2542",-14.8417617367648,"0"
"2543",-15.5782702437334,"0"
"2544",-15.9016852138407,"0"
"2545",-15.4238444891604,"0"
"2546",-0.448821806279936,"1"
"2547",-17.2625549021528,"0"
"2548",-16.7067146616886,"0"
"2549",-15.9828464277945,"0"
"2550",-15.2689021694085,"0"
"2551",-14.5617515255388,"0"
"2552",-15.0106813135964,"0"
"2553",-15.7727744207593,"0"
"2554",-16.3142326825857,"0"
"2555",-16.7930663294383,"0"
"2556",-16.8076472325656,"0"
"2557",-16.9733167775155,"0"
"2558",-17.9232043544204,"0"
"2559",-18.8930437703233,"0"
"2560",-19.3593068503164,"0"
"2561",-18.9871427010404,"0"
"2562",-17.5807215627354,"0"
"2563",-32.8069380725915,"1"
"2564",-17.7526603134943,"0"
"2565",-18.3592558325329,"0"
"2566",-18.6498388342771,"0"
"2567",-33.7481231113568,"1"
"2568",-17.2736518120063,"0"
"2569",-16.9565442631545,"0"
"2570",-17.0674735797155,"0"
"2571",-17.434302592003,"0"
"2572",-17.5618242519898,"0"
"2573",-17.7634832149232,"0"
"2574",-17.386642147573,"0"
"2575",-16.7471991721237,"0"
"2576",-16.6456382543696,"0"
"2577",-17.2815513297027,"0"
"2578",-17.7201873150867,"0"
"2579",-17.5492977613555,"0"
"2580",-16.823536152516,"0"
"2581",-16.1667544938567,"0"
"2582",-16.1442402711627,"0"
"2583",-16.405075115031,"0"
"2584",-16.5328058763779,"0"
"2585",-16.477146752909,"0"
"2586",-16.3136293317906,"0"
"2587",-16.3054816781528,"0"
"2588",-16.779610368657,"0"
"2589",-17.4408448963589,"0"
"2590",-17.7832831852613,"0"
"2591",-17.3576832964982,"0"
"2592",-17.0370890846902,"0"
"2593",-17.0853063321694,"0"
"2594",-17.4116836443738,"0"
"2595",-17.8519433322097,"0"
"2596",-18.1524680819475,"0"
"2597",-17.7830564369168,"0"
"2598",-16.8560087424246,"0"
"2599",-16.4137345269901,"0"
"2600",-16.1415270157813,"0"
"2601",-15.8546396965629,"0"
"2602",-16.2189656393636,"0"
"2603",-16.5926795642216,"0"
"2604",-16.4470961593539,"0"
"2605",-16.2843543345706,"0"
"2606",-16.7055495252464,"0"
"2607",-17.5037024923043,"0"
"2608",-17.9219509034813,"0"
"2609",-18.1988358143276,"0"
"2610",-18.4043405682473,"0"
"2611",-18.4775879267448,"0"
"2612",-18.2903724021206,"0"
"2613",-17.771855568528,"0"
"2614",-17.3304876818085,"0"
"2615",-17.1647136637096,"0"
"2616",-17.054146487848,"0"
"2617",-16.6229391528484,"0"
"2618",-16.1924531151558,"0"
"2619",-16.0952222884587,"0"
"2620",-15.9434342166832,"0"
"2621",-15.2796897475067,"0"
"2622",-15.1100444922722,"0"
"2623",-16.0380229041519,"0"
"2624",-16.5757123929454,"0"
"2625",-16.492574587662,"0"
"2626",-16.6878248423665,"0"
"2627",-16.7700246963253,"0"
"2628",-16.1091349180748,"0"
"2629",-15.7285699345564,"0"
"2630",-15.8738297802502,"0"
"2631",-28.6968886562895,"1"
"2632",-16.5139283439511,"0"
"2633",-16.2091236988636,"0"
"2634",-16.2157695475593,"0"
"2635",-16.5904341142366,"0"
"2636",-17.1132039943023,"0"
"2637",-16.994089167518,"0"
"2638",-16.0815706330407,"0"
"2639",-15.4986356661272,"0"
"2640",-15.7580069978387,"0"
"2641",-16.1783121209761,"0"
"2642",-16.6479593435072,"0"
"2643",-17.1539098969478,"0"
"2644",-17.42520731612,"0"
"2645",-17.5894505780799,"0"
"2646",-17.6247670057177,"0"
"2647",-17.1765648194831,"0"
"2648",-16.1918963838472,"0"
"2649",-15.6752333307463,"0"
"2650",-16.1818516205931,"0"
"2651",-16.5217824708154,"0"
"2652",-15.7958591209869,"0"
"2653",-15.0238135628315,"0"
"2654",-14.7578948307203,"0"
"2655",-14.6687675366031,"0"
"2656",-15.1557830832022,"0"
"2657",-15.985859294783,"0"
"2658",-16.4413464772787,"0"
"2659",-16.7502546144261,"0"
"2660",-16.3273444911384,"0"
"2661",-15.8177113063488,"0"
"2662",-15.8537201623361,"0"
"2663",-16.0886682298641,"0"
"2664",-16.2114691875358,"0"
"2665",-16.2023095384921,"0"
"2666",-15.8200598831695,"0"
"2667",-15.3606886155878,"0"
"2668",-14.8123088431923,"0"
"2669",-14.4258184647051,"0"
"2670",-14.5829358130283,"0"
"2671",-14.2286152875894,"0"
"2672",-13.7461369155633,"0"
"2673",-13.9543880308984,"0"
"2674",-13.3439318363995,"0"
"2675",-12.5784357577695,"0"
"2676",-12.8435410521737,"0"
"2677",-12.0670369149672,"0"
"2678",-11.8517241511669,"0"
"2679",-13.0748468875277,"0"
"2680",-12.9755499267136,"0"
"2681",-11.9320206332784,"0"
"2682",-11.8209773804379,"0"
"2683",-11.6416135983264,"0"
"2684",-11.9921724271717,"0"
"2685",-12.6314871500275,"0"
"2686",-12.562165914511,"0"
"2687",-12.5454936715349,"0"
"2688",-12.8061344313078,"0"
"2689",-12.7229213141708,"0"
"2690",-12.4722221647821,"0"
"2691",-11.5556529674453,"0"
"2692",-10.6075589447125,"0"
"2693",-10.9828139315042,"0"
"2694",-11.9136067343496,"0"
"2695",-12.6867422288579,"0"
"2696",-12.9468946907172,"0"
"2697",-12.9388473357964,"0"
"2698",-13.4418232561489,"0"
"2699",-13.8099331118316,"0"
"2700",-14.3546539310343,"0"
"2701",-14.64281848187,"0"
"2702",-14.1762771070437,"0"
"2703",-13.8633546532113,"0"
"2704",-14.1624705244452,"0"
"2705",-14.4502314282573,"0"
"2706",-14.574832251052,"0"
"2707",-14.7891988571898,"0"
"2708",-14.4300552458309,"0"
"2709",-14.1227133487939,"0"
"2710",-14.5207595361152,"0"
"2711",-15.1482508088175,"0"
"2712",-15.4243977536738,"0"
"2713",-15.209785144333,"0"
"2714",-15.1314383178626,"0"
"2715",-15.2147673818242,"0"
"2716",-15.2529750358351,"0"
"2717",-15.3315772581431,"0"
"2718",-15.2498512501719,"0"
"2719",-14.4683043528501,"0"
"2720",-13.4797362458003,"0"
"2721",-13.2211927870884,"0"
"2722",-13.5935510135144,"0"
"2723",-13.5499840663605,"0"
"2724",-13.4388344941981,"0"
"2725",-13.6200515027888,"0"
"2726",-13.9436784993138,"0"
"2727",-13.693395321627,"0"
"2728",-13.51129936483,"0"
"2729",-13.4522035850215,"0"
"2730",-13.3644360511067,"0"
"2731",-13.7104302712636,"0"
"2732",-14.565523796896,"0"
"2733",-14.7584304301036,"0"
"2734",-14.0256432480813,"0"
"2735",-13.843598636564,"0"
"2736",-13.8247900219529,"0"
"2737",-13.6764997990642,"0"
"2738",-13.5362714609023,"0"
"2739",-13.7154918119261,"0"
"2740",-13.4169934285354,"0"
"2741",-13.0913602281318,"0"
"2742",-13.331354012291,"0"
"2743",-13.5164211721421,"0"
"2744",-13.5931609546944,"0"
"2745",-13.5181752718,"0"
"2746",-13.1493801711211,"0"
"2747",-13.0051584896583,"0"
"2748",-13.1574355175333,"0"
"2749",-13.2901454505887,"0"
"2750",-13.4735283177538,"0"
"2751",-13.5452981030626,"0"
"2752",-13.1471614211235,"0"
"2753",-13.0089486333973,"0"
"2754",-13.2568987303253,"0"
"2755",-13.3320079246605,"0"
"2756",-13.0984810888927,"0"
"2757",-12.8897593177655,"0"
"2758",-12.657458946684,"0"
"2759",-12.5357770323517,"0"
"2760",-12.9225871706083,"0"
"2761",-12.9389303190421,"0"
"2762",-12.587595727494,"0"
"2763",-13.1682705338444,"0"
"2764",-13.4582784065971,"0"
"2765",-13.5798736808905,"0"
"2766",-14.0853301300012,"0"
"2767",-13.9869769607078,"0"
"2768",-14.1218244187148,"0"
"2769",-14.7941801555017,"0"
"2770",-15.6170486387246,"0"
"2771",-16.1159102547259,"0"
"2772",-16.2619904788701,"0"
"2773",-16.3748722997412,"0"
"2774",-16.3978266930576,"0"
"2775",-16.2664284360114,"0"
"2776",-16.9596618683694,"0"
"2777",-17.8392103376699,"0"
"2778",-18.2325164849039,"0"
"2779",-18.5433739948295,"0"
"2780",-18.7859635009589,"0"
"2781",-18.27286309342,"0"
"2782",-18.0278527008265,"0"
"2783",-18.6250214761932,"0"
"2784",-18.8586271385163,"0"
"2785",-18.9610593156352,"0"
"2786",-18.9761893681445,"0"
"2787",-18.5086201969057,"0"
"2788",-18.667470434812,"0"
"2789",-18.545575317742,"0"
"2790",-17.8381907611934,"0"
"2791",-17.3939671255737,"0"
"2792",-17.4583692743599,"0"
"2793",-17.713376235145,"0"
"2794",-17.9261404943894,"0"
"2795",-18.2083335485124,"0"
"2796",-17.5590857221693,"0"
"2797",-16.4915714064047,"0"
"2798",-16.3297842220646,"0"
"2799",-16.6357316977914,"0"
"2800",-16.7899089206214,"0"
"2801",-16.7451272151077,"0"
"2802",-16.7297008178123,"0"
"2803",-16.5624397486172,"0"
"2804",-16.5653284015337,"0"
"2805",-16.7260180379195,"0"
"2806",-16.7576495023346,"0"
"2807",-17.5304365094367,"0"
"2808",-18.0582552780496,"0"
"2809",-17.9957085899156,"0"
"2810",-18.123123086218,"0"
"2811",-18.3093819881894,"0"
"2812",-18.505822417736,"0"
"2813",-18.5978531958059,"0"
"2814",-18.8895406971841,"0"
"2815",-19.2917568583667,"0"
"2816",-20.0479530912513,"0"
"2817",-20.4458872492997,"0"
"2818",-20.3256449843806,"0"
"2819",-20.0155514783184,"0"
"2820",-19.578860487052,"0"
"2821",-19.8905934248867,"0"
"2822",-20.4183347580088,"0"
"2823",-20.4883247957981,"0"
"2824",-20.2286204910974,"0"
"2825",-19.8155386574731,"0"
"2826",-19.8955575719672,"0"
"2827",-20.1871203027292,"0"
"2828",-19.7423913113753,"0"
"2829",-19.0409652416172,"0"
"2830",-18.7923493941756,"0"
"2831",-18.7651691713371,"0"
"2832",-19.3949633074628,"0"
"2833",-20.2100494252041,"0"
"2834",-20.1933804754459,"0"
"2835",-20.1098635299365,"0"
"2836",-20.0958605291249,"0"
"2837",-19.4680826459664,"0"
"2838",-18.9128964608448,"0"
"2839",-19.0680737283204,"0"
"2840",-19.0754642066183,"0"
"2841",-19.233867256521,"0"
"2842",-19.6965904740543,"0"
"2843",-19.2368369051771,"0"
"2844",-18.9837242416892,"0"
"2845",-19.506220609061,"0"
"2846",-19.8806064948672,"0"
"2847",-20.1857390227347,"0"
"2848",-20.9073937604367,"0"
"2849",-21.1841632678594,"0"
"2850",-21.1687261008221,"0"
"2851",-21.2295126286683,"0"
"2852",-20.9756140640822,"0"
"2853",-21.6136476926944,"0"
"2854",-22.3536826941495,"0"
"2855",-22.3322561188126,"0"
"2856",-22.7550667116503,"0"
"2857",-22.6203032302495,"0"
"2858",-22.3641141906364,"0"
"2859",-22.9490605915596,"0"
"2860",-22.9112406865594,"0"
"2861",-22.8672346831485,"0"
"2862",-23.203120980995,"0"
"2863",-22.8236069799457,"0"
"2864",-22.1831080750341,"0"
"2865",-21.6671258565679,"0"
"2866",-21.0642821385968,"0"
"2867",-21.3564170133749,"0"
"2868",-22.1425302141378,"0"
"2869",-22.511696197404,"0"
"2870",-22.7552560019678,"0"
"2871",-22.6198992170233,"0"
"2872",-22.134231901693,"0"
"2873",-22.2152267366574,"0"
"2874",-22.1458272346351,"0"
"2875",-21.6787361318589,"0"
"2876",-21.3761827242209,"0"
"2877",-20.7243642418135,"0"
"2878",-20.33332120364,"0"
"2879",-20.5950730155871,"0"
"2880",-20.9090917643171,"0"
"2881",-20.5285353822152,"0"
"2882",-20.1931621662138,"0"
"2883",-20.1537704237217,"0"
"2884",-20.175125943771,"0"
"2885",-19.9582655580125,"0"
"2886",-19.3371329246273,"0"
"2887",-18.2339501138464,"0"
"2888",-17.7414867986076,"0"
"2889",-17.5534902710938,"0"
"2890",-17.2198425985297,"0"
"2891",-17.1427346865922,"0"
"2892",-16.7876750976649,"0"
"2893",-16.0581956996284,"0"
"2894",-16.1362996818738,"0"
"2895",-16.8391902768499,"0"
"2896",-17.0475429121286,"0"
"2897",-17.1808391949699,"0"
"2898",-16.9974597496853,"0"
"2899",-16.5057034225685,"0"
"2900",-16.9069686324852,"0"
"2901",-17.6819387081908,"0"
"2902",-18.1056622241432,"0"
"2903",-18.3999589509332,"0"
"2904",-18.4845698565865,"0"
"2905",-18.5453773047147,"0"
"2906",-18.7160684311832,"0"
"2907",-36.7290321931265,"1"
"2908",-17.6667896321062,"0"
"2909",-17.0075582648094,"0"
"2910",-16.839347717676,"0"
"2911",-17.0016978451611,"0"
"2912",-17.3332997347596,"0"
"2913",-17.7829000606373,"0"
"2914",-17.8554638493193,"0"
"2915",-17.2280094692503,"0"
"2916",-16.9708216735233,"0"
"2917",-17.183110839114,"0"
"2918",-16.9493950931405,"0"
"2919",-17.1640402957782,"0"
"2920",-17.8892216116497,"0"
"2921",-17.9751957119222,"0"
"2922",-17.6421994984275,"0"
"2923",-17.436023178317,"0"
"2924",-17.4602876206705,"0"
"2925",-17.4534488066553,"0"
"2926",-16.5529283758034,"0"
"2927",-15.9676545086689,"0"
"2928",-15.773279929159,"0"
"2929",-14.9023971510019,"0"
"2930",-14.1591455829576,"0"
"2931",-14.2192899836714,"0"
"2932",-14.4523310779354,"0"
"2933",-14.351407971316,"0"
"2934",-14.2794657822239,"0"
"2935",-14.0182534338798,"0"
"2936",-13.2925331299479,"0"
"2937",-13.1116752849046,"0"
"2938",-13.6997014845424,"0"
"2939",-14.3835059905225,"0"
"2940",-14.9143739720189,"0"
"2941",-15.100427587308,"0"
"2942",-15.2432966695462,"0"
"2943",-15.6354718257603,"0"
"2944",-15.8493044485036,"0"
"2945",-16.3188312407196,"0"
"2946",-16.9190355461926,"0"
"2947",-16.9520368276685,"0"
"2948",-17.0327232000315,"0"
"2949",-17.6029663754847,"0"
"2950",-17.4421373200171,"0"
"2951",-17.1668012772674,"0"
"2952",-17.9859496499062,"0"
"2953",-18.9445747505802,"0"
"2954",-19.3841353026527,"0"
"2955",-19.3559892615284,"0"
"2956",-19.0695872628123,"0"
"2957",-18.9409232906467,"0"
"2958",-19.0926956084542,"0"
"2959",-19.6244865925915,"0"
"2960",-20.3641351281947,"0"
